Date, Open, High, Low, Close, Volume
2015-02-17,13.7133,13.7133,13.4333,13.6233,59694766.31
2015-02-18,13.6113,13.7447,13.5067,13.6307,40704011.8
2015-02-19,13.6667,14.1627,13.5833,14.1137,77312284.4
2015-02-20,14.052,14.5067,13.9873,14.474,89731412.15
2015-02-23,14.3773,14.5467,13.7553,13.8223,127496755.9
2015-02-24,13.8193,13.8193,13.4467,13.6073,99053516.73
2015-02-25,13.6627,13.8093,13.5053,13.584,58642860.23
2015-02-26,13.6,14.0727,13.4813,13.8127,97092909.71
2015-02-27,13.7933,13.9033,13.52,13.556,58231319.8
2015-03-02,14.2147,14.6913,14.0847,14.5573,72393734.35
2015-03-03,13.1207,13.3496,13.0213,13.304,66485003.28
2015-03-06,16.5466,16.7147,16.4673,16.5993,26722602.44
2015-03-08,17.7527,17.7806,17.138,17.3326,38302149.34
2015-03-09,16.804,16.8053,16.3333,16.3713,62921644.62
2015-03-11,14.2567,14.296,13.85,13.89,124987418.4
2015-03-12,15.6987,15.83,15.3333,15.514,44093505.28
2015-03-13,12.5967,12.7833,12.488,12.5787,81514553.72
2015-03-16,12.8,13.0607,12.6533,13.0467,84431816.71
2015-03-17,13.0287,13.2473,12.9293,12.982,73410840.39
2015-03-18,12.9973,13.392,12.874,13.3807,72314114.27
2015-03-19,13.4667,13.6393,12.9687,13.0433,127128790.6
2015-03-20,13.1633,13.266,13.0414,13.2053,64042055.77
2015-03-23,13.2333,13.3667,13.1647,13.3087,39474430.54
2015-03-24,13.4387,13.586,13.3167,13.448,54747956.23
2015-03-25,13.218,13.2393,12.8467,12.9533,85955908.28
2015-03-26,12.928,12.986,12.6467,12.6937,61919403.59
2015-03-27,12.6047,12.6193,12.0933,12.3333,129074352.6
2015-03-30,12.39,12.8167,12.12,12.7047,151342955.4
2015-03-31,12.902,12.9173,12.5607,12.5847,75398612.43
2015-04-02,14.5527,14.7653,14.4533,14.57,49580705.92
2015-04-03,13.2833,13.5013,13.1473,13.4957,63329495.04
2015-04-05,15.212,15.6487,15.1407,15.3673,66519008.32
2015-04-06,16.5,16.62,16.3807,16.3946,36804262.8
2015-04-08,17.334,17.7813,17.2226,17.752,35287986.24
2015-04-09,16.0593,16.2726,15.88,16.1287,55337351.83
2015-04-11,15.1333,15.516,15.0133,15.442,190895716.0
2015-04-12,15.4973,15.5513,15.1773,15.3587,38604084.65
2015-04-13,14.029,14.2,13.9367,13.9853,56373507.9
2015-04-14,13.9047,13.966,13.7,13.8307,45389491.62
2015-04-15,13.8307,13.9727,13.7733,13.8553,29285700.08
2015-04-16,13.8467,13.9447,13.7527,13.78,24885910.56
2015-04-17,13.666,13.792,13.5667,13.786,37048928.05
2015-04-20,13.7853,13.8567,13.59,13.6847,38388804.43
2015-04-21,13.72,14.05,13.6207,13.9607,51488167.88
2015-04-22,14.1667,14.792,14.1127,14.6293,117945676.1
2015-04-23,14.5513,14.7653,14.4767,14.5733,66167827.95
2015-04-24,14.7,14.72,14.534,14.5617,36417682.4
2015-04-27,14.8373,15.9167,14.8,15.4367,175089614.8
2015-04-28,15.65,15.7,15.202,15.3653,91280763.75
2015-04-29,15.3367,15.6647,15.1753,15.4967,59041200.64
2015-04-30,15.3593,15.526,15.0113,15.07,58677915.26
2015-05-01,14.3033,14.4333,13.8108,14.006,80527237.7
2015-05-02,14.6587,15.032,14.6425,14.7327,52844259.27
2015-05-03,13.5233,13.746,13.3433,13.3753,73155300.13
2015-05-05,15.8507,15.9667,15.2753,15.53,86953184.3
2015-05-06,16.4,16.6466,16.3786,16.6093,45330436.55
2015-05-08,17.572,18.0666,17.36,18.0086,93214865.73
2015-05-10,16.5893,16.656,16.2753,16.41,55348031.84
2015-05-11,15.372,15.6389,15.2793,15.4513,67452699.27
2015-05-13,16.5073,16.5533,16.15,16.212,81602558.81
2015-05-14,16.3213,16.326,16.0833,16.2733,43439084.61
2015-05-15,16.262,16.6266,16.1667,16.5893,67913499.75
2015-05-18,16.4666,16.66,16.4,16.5833,50298231.66
2015-05-19,16.562,16.7333,16.41,16.476,55113521.6
2015-05-20,16.4753,16.516,16.0915,16.29,56333592.85
2015-05-21,16.202,16.4413,16.1571,16.3746,29559675.36
2015-05-22,16.3586,16.5733,16.334,16.5153,33346369.25
2015-05-26,16.512,16.8,16.4333,16.497,52480283.9
2015-05-27,16.5673,16.6333,16.37,16.4953,51123052.5
2015-05-28,16.4686,16.7866,16.3366,16.7633,54709301.19
2015-05-29,16.7333,16.8578,16.6286,16.72,56839303.37
2015-06-01,14.004,14.28,13.614,14.0853,93929136.47
2015-06-02,14.8,14.8933,14.4333,14.4907,48659014.97
2015-06-03,13.2807,13.3833,12.8101,12.9253,100685938.4
2015-06-04,13.2,13.85,13.1667,13.54,186837311.9
2015-06-05,15.6067,15.6313,15.2133,15.362,79064076.2
2015-06-07,18.592,18.7793,18.42,18.648,61829058.5
2015-06-08,16.636,17.0,15.7413,16.4087,219356475.3
2015-06-10,16.0,16.202,15.7053,16.0973,78538520.66
2015-06-11,15.38,15.5573,15.3,15.4907,36679432.67
2015-06-15,16.6466,16.752,16.4006,16.692,32792658.68
2015-06-16,16.6753,16.896,16.6063,16.8746,29770200.57
2015-06-17,16.8113,17.624,16.8013,17.3606,82693884.93
2015-06-18,17.4666,17.564,17.3346,17.4593,41740587.87
2015-06-19,17.4933,17.5866,17.34,17.5006,36945232.94
2015-06-22,17.4766,17.6266,17.046,17.3193,68416255.26
2015-06-23,17.3546,17.8666,17.238,17.8446,58062329.63
2015-06-24,17.7986,17.8233,17.5813,17.678,36184432.16
2015-06-25,17.7633,18.094,17.6833,17.9193,42738103.89
2015-06-26,17.926,17.9406,17.7333,17.806,57576569.13
2015-06-29,17.4633,17.73,17.38,17.468,52183688.59
2015-06-30,17.6533,18.0613,17.6,17.884,46304072.55
2015-07-01,14.2233,14.3187,13.9853,14.0633,44525895.73
2015-07-04,13.5007,13.6707,13.4093,13.55,65218026.98
2015-07-05,14.7333,15.832,14.6833,15.7867,141838765.7
2015-07-07,18.3333,18.3466,17.3846,17.8586,91576969.05
2015-07-08,16.2386,16.2486,15.8927,16.1673,76100928.16
2015-07-10,15.7753,15.8467,15.2747,15.464,102209475.0
2015-07-12,15.18,15.7087,15.0767,15.4087,47163393.44
2015-07-13,17.4833,17.5033,17.07,17.4773,44404830.6
2015-07-14,17.4733,17.7326,17.3673,17.71,28614644.39
2015-07-15,17.7827,17.8326,17.472,17.5426,30324346.14
2015-07-16,17.6146,17.8133,17.544,17.7786,24239439.89
2015-07-17,18.1666,18.3693,17.8833,18.3106,75061562.09
2015-07-20,18.3333,19.11,18.1693,18.8173,74676886.69
2015-07-21,18.0033,18.2333,17.77,17.7846,91630384.1
2015-07-22,17.418,17.9626,17.3906,17.858,46574447.83
2015-07-23,17.9767,17.9933,17.6846,17.8133,33408619.31
2015-07-24,17.8253,18.0726,17.5946,17.694,42547513.7
2015-07-27,17.4953,17.6288,16.7193,16.8673,70412952.31
2015-07-28,17.05,17.6933,16.7891,17.6546,58437180.01
2015-07-29,17.618,17.8593,17.4666,17.588,41851467.98
2015-07-30,17.5126,17.796,17.474,17.786,30518431.34
2015-07-31,17.84,17.9573,17.6748,17.7433,33338314.24
2015-08-01,14.1873,14.2533,14.0007,14.041,51637688.03
2015-08-04,13.88,14.06,13.7247,13.8447,94546852.1
2015-08-05,15.7327,15.894,15.58,15.774,70023611.91
2015-08-06,16.7233,17.25,16.6873,17.086,75255032.29
2015-08-07,17.288,17.3866,16.954,16.9973,93316235.84
2015-08-09,16.3366,16.6106,16.27,16.5446,47073513.34
2015-08-10,15.3387,15.3813,14.754,15.1147,91998349.48
2015-08-12,15.168,15.2533,14.9467,15.1147,40314581.4
2015-08-13,15.9907,16.432,15.9413,16.1673,70337802.24
2015-08-14,16.4826,16.5286,16.118,16.21,65472217.24
2015-08-17,17.0373,17.106,16.7006,16.9993,107650460.6
2015-08-18,17.0253,17.3966,16.904,17.3813,62925589.62
2015-08-19,17.3553,17.3766,17.0013,17.0166,54064285.52
2015-08-20,16.804,16.9706,16.1267,16.1453,73586415.57
2015-08-21,15.7333,16.2533,15.3673,15.3847,98853611.52
2015-08-24,13.5193,15.4267,13.0,14.5913,143723907.6
2015-08-25,15.368,15.3933,14.608,14.6687,64909476.66
2015-08-26,15.1953,15.2,14.3673,14.9893,74445706.46
2015-08-27,15.4,16.3166,15.3873,16.1993,114839502.9
2015-08-28,16.124,16.7633,16.1047,16.5653,82705164.94
2015-08-31,16.3746,16.9966,16.3673,16.604,70503552.41
2015-09-01,13.928,13.9987,13.664,13.7773,70024481.92
2015-09-02,14.3587,14.5287,14.1327,14.4987,52086398.49
2015-09-03,12.9593,12.966,12.55,12.7253,101050978.8
2015-09-04,13.8953,14.0247,13.7413,14.006,57003433.54
2015-09-06,17.0266,17.1826,16.9426,17.0666,39167230.22
2015-09-07,17.272,17.53,17.1193,17.1947,50011206.36
2015-09-09,16.8033,16.95,16.5535,16.594,50861872.24
2015-09-10,14.7287,14.958,14.5573,14.7127,92375644.87
2015-09-11,15.5327,15.5327,14.954,15.022,57762959.32
2015-09-12,15.1133,15.1667,14.7147,14.968,45866342.1
2015-09-14,16.74,16.95,16.6446,16.8793,43362809.53
2015-09-15,16.85,16.9733,16.6333,16.9046,44002035.19
2015-09-16,16.8693,17.5253,16.8586,17.4833,66256283.05
2015-09-17,17.5973,17.7,17.3793,17.4713,53787235.24
2015-09-18,17.1973,17.588,17.1666,17.3746,56446017.97
2015-09-21,17.5986,18.1046,17.0533,17.6133,91802404.28
2015-09-22,17.2687,17.51,17.058,17.396,54965351.45
2015-09-23,17.4633,17.472,17.1722,17.404,39011710.07
2015-09-24,17.302,17.5633,17.0806,17.5413,51722918.12
2015-09-25,17.774,17.794,17.0766,17.1273,56600938.13
2015-09-28,17.1567,17.3193,16.4406,16.562,73515915.5
2015-09-29,16.6973,16.982,16.364,16.4433,55547367.05
2015-09-30,16.8,16.8266,16.156,16.56,73943805.94
2015-10-02,14.5033,14.7,14.3333,14.4193,80858213.04
2015-10-03,12.564,12.9,12.5067,12.688,83695435.96
2015-10-04,13.99,14.11,13.9333,14.06,61015202.66
2015-10-06,16.7933,16.9333,16.5666,16.7133,51816848.22
2015-10-07,17.4813,17.5333,17.188,17.2766,39162910.22
2015-10-08,15.8767,16.198,15.7367,16.076,62787964.48
2015-10-09,16.482,16.7149,16.3553,16.5653,40635401.73
2015-10-11,14.8987,14.9133,14.4053,14.4333,69255161.13
2015-10-12,14.9807,15.2327,14.9093,15.138,31075411.91
2015-10-13,14.2187,14.8348,14.0753,14.6167,77573104.67
2015-10-14,14.7113,14.73,14.362,14.4587,46566737.82
2015-10-15,14.4287,14.782,14.2467,14.754,42663538.82
2015-10-16,14.8693,15.3654,14.858,15.134,65017446.77
2015-10-19,15.1,15.41,14.996,15.2067,37618463.63
2015-10-20,15.1813,15.24,13.4667,14.202,223500949.5
2015-10-21,14.1327,14.3207,13.92,14.006,62752129.45
2015-10-22,14.104,14.3833,13.96,14.1147,42377428.52
2015-10-23,14.3333,14.3567,13.846,13.9393,63531995.25
2015-10-26,14.092,14.392,14.0,14.3507,50871622.25
2015-10-27,14.3227,14.4733,13.834,14.0233,52791789.22
2015-10-28,14.0873,14.23,13.8867,14.1973,40928937.03
2015-10-29,14.1167,14.2499,14.0427,14.1087,27075507.81
2015-10-30,14.0267,14.1087,13.5927,13.7953,66583568.38
2015-11-02,14.1473,14.316,13.8187,14.1867,146536665.5
2015-11-03,12.7433,13.0787,12.734,12.916,74623141.64
2015-11-05,15.7527,16.192,15.6873,15.966,85084017.38
2015-11-06,16.884,16.958,16.6953,16.7606,30660901.49
2015-11-08,15.81,15.9533,15.6293,15.8247,63974135.7
2015-11-09,16.5093,16.6826,16.3153,16.6826,35262696.21
2015-11-11,14.518,14.632,14.242,14.6053,50217141.57
2015-11-12,15.016,15.05,14.4427,14.468,49030940.35
2015-11-13,14.1967,14.1993,13.768,13.8127,51454957.84
2015-11-16,13.7393,14.332,13.72,14.2873,43880970.07
2015-11-17,14.3467,14.4,14.0933,14.2667,32230218.1
2015-11-18,14.3,14.7587,14.168,14.738,42178543.32
2015-11-19,14.7027,15.0793,14.6867,14.7867,37565663.58
2015-11-20,14.8993,15.0,14.2387,14.6673,66010897.79
2015-11-23,14.49,14.612,14.312,14.5167,37893023.92
2015-11-24,14.358,14.7333,14.3333,14.55,37204433.21
2015-11-25,14.756,15.3883,14.6917,15.3093,59861746.48
2015-11-27,15.404,15.4833,15.134,15.4407,29240325.03
2015-11-30,15.4527,15.6187,15.272,15.3507,39897235.97
2015-12-01,13.5367,13.6313,13.2833,13.4807,89254291.66
2015-12-02,12.9047,13.5392,12.8853,13.5253,234744376.1
2015-12-03,12.9167,12.9633,12.65,12.738,62239473.92
2015-12-05,16.0073,16.4233,15.8793,16.316,95451533.03
2015-12-06,16.6806,16.8973,16.6806,16.7126,21335046.91
2015-12-08,15.6667,15.9847,15.516,15.878,56087412.6
2015-12-10,14.866,14.8667,14.3513,14.372,57544604.1
2015-12-11,14.5233,14.6,14.1773,14.196,43738544.92
2015-12-14,14.5007,14.728,14.3247,14.572,42472813.62
2015-12-15,14.788,14.8147,14.5333,14.7393,33666394.58
2015-12-16,14.8067,15.6587,14.7153,15.634,76565178.63
2015-12-17,15.596,15.8507,15.321,15.5593,49479620.82
2015-12-18,15.526,15.7267,15.286,15.364,45212596.43
2015-12-21,15.446,15.722,15.4053,15.504,29297640.09
2015-12-22,15.666,15.77,15.3087,15.33,29422455.22
2015-12-23,15.4787,15.5633,15.2087,15.3133,23324708.95
2015-12-24,15.3707,15.4587,15.2187,15.3713,10654165.94
2015-12-28,15.4327,15.4653,15.036,15.2633,28519589.29
2015-12-29,15.3373,15.848,15.3031,15.8127,36094387.07
2015-12-30,15.7733,16.2422,15.7114,15.8727,55468871.97
2015-12-31,15.9007,16.23,15.8913,16.0007,40725611.83
2016-01-02,12.584,13.3013,12.1833,13.1293,79464651.61
2016-01-03,12.95,13.0632,12.18,12.4233,100682488.4
2016-01-04,16.3216,16.5266,15.55,15.8393,239962911.4
2016-01-06,14.7653,14.8267,14.4593,14.6373,44740470.95
2016-01-07,13.7427,14.5493,13.7333,14.4333,80999348.19
2016-01-08,15.7,15.7753,15.292,15.334,60244321.87
2016-01-09,13.934,14.0733,13.3667,13.3847,119147192.4
2016-01-11,13.2027,13.2333,12.5403,12.7193,105900648.8
2016-01-12,12.55,12.5687,12.0667,12.1253,76896078.97
2016-01-13,14.134,14.1767,13.3333,13.354,61896303.57
2016-01-14,13.4807,14.0,12.892,13.7453,97361214.99
2016-01-15,13.2647,13.6713,13.15,13.666,83679685.94
2016-01-19,13.914,14.0313,13.3853,13.648,60580202.22
2016-01-20,13.2933,13.4187,12.75,13.2467,87579209.94
2016-01-21,13.4367,13.5487,13.0013,13.3313,47492433.77
2016-01-22,13.6534,13.7,13.2687,13.5033,46860873.13
2016-01-25,13.3373,13.5713,13.0587,13.092,40481126.57
2016-01-26,13.1133,13.188,12.592,12.904,74462776.47
2016-01-27,12.8253,12.884,12.3847,12.538,54258370.72
2016-01-28,12.7193,12.752,12.1607,12.6467,68891365.75
2016-01-29,12.6633,12.916,12.5387,12.7467,42784378.94
2016-02-02,12.828,12.8747,12.0153,12.1853,86604643.94
2016-02-03,12.2487,12.568,12.1,12.556,72936014.91
2016-02-05,16.1,16.2127,15.6547,16.12,57659084.22
2016-02-06,14.6393,14.6606,14.474,14.5973,30492511.32
2016-02-08,15.2913,15.3247,14.76,15.1467,59016540.61
2016-02-09,13.4887,13.5467,13.08,13.1853,89661287.08
2016-02-11,12.67,12.8463,12.5003,12.5347,63800795.52
2016-02-12,12.192,12.3253,12.0,12.098,60634922.27
2016-02-16,10.58,10.8633,10.274,10.3447,83906981.17
2016-02-17,10.6,11.2893,10.4453,11.2453,87377474.74
2016-02-18,11.4947,11.53,10.9847,11.118,58313669.89
2016-02-19,10.9107,11.166,10.8333,11.1053,44390895.59
2016-02-22,11.3413,11.9273,11.3233,11.8493,75900827.95
2016-02-23,11.744,12.1153,11.5787,11.814,89765717.19
2016-02-24,11.5167,11.9667,11.1893,11.9333,80934203.12
2016-02-25,11.91,12.5679,11.68,12.4953,86261188.59
2016-02-26,12.58,12.8,12.3333,12.6893,90976848.43
2016-02-29,12.8267,13.09,12.6148,12.7953,67485024.31
2016-03-02,12.2393,12.2627,11.3453,11.5653,118970537.2
2016-03-03,12.552,13.1613,12.2813,13.0493,72435344.39
2016-03-05,15.824,15.9273,15.4413,15.488,64533396.28
2016-03-06,14.6667,14.796,14.534,14.5993,33434584.34
2016-03-08,15.158,15.3133,14.9473,15.0527,58316444.89
2016-03-10,14.1533,14.3779,13.8833,14.2467,89998472.43
2016-03-11,12.6,12.7647,12.4693,12.4947,39795385.87
2016-03-14,14.1767,14.448,14.0427,14.3433,60985652.63
2016-03-15,14.2847,14.598,14.1,14.556,47706828.99
2016-03-16,14.5333,14.8387,14.468,14.7953,52750599.17
2016-03-17,14.7647,15.2333,14.6667,15.092,56743423.28
2016-03-18,15.2733,15.632,15.204,15.516,70676952.59
2016-03-21,15.6893,15.992,15.6667,15.888,79617411.77
2016-03-22,15.814,15.9327,15.5039,15.616,64739886.49
2016-03-23,15.4913,15.6487,14.802,14.8387,74232676.24
2016-03-24,14.3853,15.2592,14.3333,15.1833,74413561.42
2016-03-28,15.4407,15.654,15.0,15.3507,58885335.48
2016-03-29,15.326,15.492,15.022,15.342,60215011.84
2016-03-30,15.6727,15.7,15.1,15.126,60494792.13
2016-03-31,15.2893,15.828,15.0007,15.318,120193218.4
2016-04-01,15.3813,15.4253,14.6,14.894,102407295.2
2016-04-02,11.38,11.732,11.1327,11.6887,65780557.56
2016-04-03,13.2,13.602,13.1667,13.4027,97335969.96
2016-04-04,16.608,16.808,16.2426,16.466,202130112.6
2016-04-05,15.3527,15.6307,14.6933,14.8373,130507034.0
2016-04-08,15.046,15.3907,14.8033,15.374,62205018.88
2016-04-10,14.2067,14.2213,13.9213,14.094,53122269.56
2016-04-11,12.6,12.8973,12.3973,12.704,77190709.27
2016-04-13,16.5673,17.0333,16.4886,16.9686,73883985.88
2016-04-14,16.8666,17.1226,16.7367,16.7906,61982838.66
2016-04-15,16.754,16.9733,16.608,16.9673,56285547.81
2016-04-18,16.8153,17.2206,16.7773,16.9253,64070495.8
2016-04-19,16.8746,16.958,16.0834,16.4913,95362987.94
2016-04-20,16.4173,16.9106,16.1,16.6646,77910830.01
2016-04-21,16.5993,16.7266,16.4606,16.5526,41745927.87
2016-04-22,16.5926,16.9333,16.3807,16.9166,56794963.33
2016-04-25,16.8673,17.1586,16.7173,16.788,55055276.54
2016-04-26,16.8033,17.0486,16.626,16.916,48357634.66
2016-04-27,16.85,17.0,16.6266,16.7646,48087169.39
2016-04-28,16.6566,16.8953,16.496,16.514,37784888.81
2016-04-29,16.5426,16.562,15.854,16.0507,81206888.4
2016-05-01,15.0907,15.126,14.6667,14.8953,47801329.09
2016-05-02,11.42,11.5333,10.5163,10.84,141564025.4
2016-05-04,16.0333,17.104,16.0,17.0313,149230638.3
2016-05-05,15.2307,15.2427,13.986,14.102,168822593.4
2016-05-07,13.982,14.3029,13.8667,14.2653,77630254.73
2016-05-08,15.3333,15.4667,15.16,15.3353,48078274.38
2016-05-10,14.1493,14.21,13.8747,13.8973,28163038.92
2016-05-12,12.1673,12.5927,12.1673,12.4533,61083647.73
2016-05-13,13.852,14.08,13.78,13.8407,42341758.48
2016-05-16,13.8767,14.21,13.8613,13.886,44240985.44
2016-05-17,13.9367,13.988,13.6013,13.644,42653998.81
2016-05-18,13.9433,14.354,13.85,14.078,84262856.54
2016-05-19,14.2413,14.4527,13.82,14.3473,102994890.8
2016-05-20,14.466,14.7033,14.4233,14.6853,135106263.8
2016-05-23,14.658,14.84,14.3907,14.4147,76537263.6
2016-05-24,14.44,14.5827,14.3453,14.5273,45207691.43
2016-05-25,14.5273,14.7573,14.434,14.6387,46989273.26
2016-05-26,14.7,15.0173,14.6033,15.008,61086422.74
2016-05-27,14.9993,15.062,14.7167,14.8693,54754136.23
2016-05-31,14.8693,14.9833,14.7667,14.882,41835072.96
2016-06-01,14.6667,14.67,14.3987,14.6027,56686978.22
2016-06-04,16.9313,17.8493,16.8966,17.6946,175582380.3
2016-06-05,14.058,14.4247,13.874,14.3287,85278627.58
2016-06-06,14.5333,14.7267,14.3633,14.712,33742654.65
2016-06-07,14.0,14.3487,13.9333,14.296,73797885.79
2016-06-09,13.268,13.55,13.2667,13.522,65858647.64
2016-06-10,13.4973,13.614,13.3473,13.4,70551087.46
2016-06-12,12.368,12.4387,12.1788,12.39,50874382.25
2016-06-13,14.6333,15.0513,14.5107,14.5247,62895394.59
2016-06-14,14.592,14.8133,14.1687,14.3307,53702560.15
2016-06-15,14.4633,14.7933,14.342,14.5133,43627874.81
2016-06-16,14.4947,14.536,14.2333,14.5287,36603922.59
2016-06-17,14.5207,14.666,14.3,14.3647,46689347.95
2016-06-20,14.6333,14.9167,14.5487,14.6467,53332104.77
2016-06-21,14.712,14.8379,14.5873,14.6407,67935129.77
2016-06-22,13.298,13.73,13.05,13.1107,356136485.8
2016-06-23,13.046,13.17,12.8087,13.0933,151961391.1
2016-06-24,12.67,13.008,12.6487,12.8767,105397848.2
2016-06-27,12.724,13.254,12.5247,13.2367,108304956.2
2016-06-28,13.4593,13.6033,13.294,13.4527,93186425.7
2016-06-29,13.6753,14.1187,13.5333,14.0127,89923712.35
2016-06-30,14.198,14.2333,13.9347,14.152,72646724.61
2016-07-01,14.2793,14.5627,14.2447,14.3767,53313819.75
2016-07-03,13.1787,13.98,13.16,13.686,80056162.22
2016-07-04,17.7633,17.956,16.9673,17.1466,132842701.4
2016-07-06,14.816,15.6293,14.768,15.4893,93203675.72
2016-07-07,14.2067,14.5413,14.2007,14.396,54180385.64
2016-07-09,13.7,13.7664,13.3807,13.4473,54613901.09
2016-07-10,13.4,13.4213,13.0533,13.1073,52395323.81
2016-07-11,12.906,12.9527,12.67,12.8807,58051739.62
2016-07-12,12.41,12.8933,12.3333,12.8767,81927849.14
2016-07-13,15.0333,15.0393,14.686,14.8353,53505984.95
2016-07-14,14.8747,14.996,14.7367,14.7687,40137551.22
2016-07-15,14.8347,14.85,14.6427,14.6933,33513739.42
2016-07-18,14.6427,15.1393,14.5533,15.0833,51180877.56
2016-07-19,15.0,15.2733,14.9833,15.0173,46726022.99
2016-07-20,15.098,15.32,15.0,15.224,38527509.57
2016-07-21,15.0667,15.1898,14.6067,14.7,66429818.22
2016-07-22,14.7993,14.9667,14.592,14.818,38695419.74
2016-07-25,14.818,15.426,14.7581,15.334,67360314.18
2016-07-26,15.1793,15.3333,15.02,15.3007,51450682.84
2016-07-27,15.2893,15.5573,15.128,15.2327,43335149.51
2016-07-28,15.1967,15.384,15.1067,15.374,36285922.27
2016-07-29,15.38,15.6853,15.3493,15.6527,46062242.31
2016-08-01,14.524,14.696,14.0513,14.0667,54420925.89
2016-08-02,10.4737,10.4767,9.7333,9.866,139694963.5
2016-08-03,13.5667,13.8333,13.48,13.5067,62680459.37
2016-08-04,17.3667,17.388,16.5347,16.6713,110459138.4
2016-08-06,15.5867,16.0563,15.507,15.7013,89580017.0
2016-08-07,14.52,14.654,14.3,14.452,61121837.77
2016-08-08,15.2,15.3067,15.0727,15.0773,33953794.87
2016-08-09,13.3033,13.326,13.0907,13.1573,50669242.04
2016-08-11,12.9193,13.166,12.7507,12.996,49013750.34
2016-08-12,12.8033,12.8333,12.636,12.8193,47912269.21
2016-08-15,15.068,15.3,14.9953,15.0393,30514951.34
2016-08-16,15.0327,15.146,14.894,14.9073,34007239.93
2016-08-17,14.9553,14.9887,14.8533,14.8827,26806932.53
2016-08-18,14.9213,15.044,14.8193,14.9007,25717031.41
2016-08-19,14.9027,15.0113,14.8353,15.0,24892975.57
2016-08-22,14.9447,15.0073,14.8453,14.862,30982426.82
2016-08-23,14.9547,15.2327,14.8533,14.9893,71766328.7
2016-08-24,15.1367,15.1433,14.8147,14.8413,38560434.6
2016-08-25,14.874,14.92,14.718,14.7307,26437812.15
2016-08-26,14.8093,14.857,14.588,14.666,33584914.49
2016-08-29,14.6767,14.6933,14.3333,14.3467,48995060.32
2016-08-30,14.4073,14.4073,14.0347,14.0893,47532978.82
2016-08-31,14.0287,14.1733,13.91,14.134,49148270.48
2016-09-02,9.488,10.6527,9.4033,9.8833,129774853.3
2016-09-03,13.6347,13.9582,13.5193,13.9147,48128359.43
2016-09-05,14.3813,14.41,13.7867,13.928,71645803.58
2016-09-06,15.6653,15.6887,15.1373,15.2907,67381194.2
2016-09-08,15.1213,15.4358,15.11,15.272,33117529.01
2016-09-09,13.2727,13.328,12.9133,12.9647,56354937.88
2016-09-11,12.4583,12.8,12.2633,12.6707,122596085.9
2016-09-12,12.7247,12.9224,12.7207,12.812,40837616.94
2016-09-13,13.1373,13.2327,12.8967,13.07,53840740.29
2016-09-14,13.05,13.195,12.9904,13.094,33888499.8
2016-09-15,13.0993,13.5013,13.0933,13.3613,46276772.53
2016-09-16,13.3613,13.7133,13.2667,13.6933,46617167.88
2016-09-19,13.8,13.962,13.6667,13.756,34492505.42
2016-09-20,13.79,13.85,13.594,13.6427,36157357.13
2016-09-21,13.758,13.8,13.4373,13.6813,39502585.57
2016-09-22,13.76,13.8187,13.5333,13.762,35743566.71
2016-09-23,13.7327,14.012,13.7113,13.83,43578479.76
2016-09-26,13.7667,14.0667,13.7667,13.9327,35915406.89
2016-09-27,13.9767,13.9988,13.6406,13.7207,50597751.96
2016-09-28,13.834,13.8833,13.684,13.7513,31325642.17
2016-09-29,13.7067,13.822,13.372,13.38,40905477.01
2016-09-30,13.4807,13.6653,13.3033,13.602,38794134.84
2016-10-02,10.0333,10.3313,9.4493,9.578,156097780.3
2016-10-03,14.0,14.2193,13.3781,13.6787,77887909.99
2016-10-05,13.8367,13.9647,13.6667,13.9127,61059317.71
2016-10-06,15.1593,15.198,14.5614,14.586,90399137.84
2016-10-08,15.216,15.3247,14.9747,15.0433,35074551.02
2016-10-10,13.4233,13.6093,13.3107,13.3967,49744506.09
2016-10-11,12.7367,12.774,12.028,12.3567,101255204.0
2016-10-13,13.3667,13.393,13.1367,13.3493,37431233.44
2016-10-14,13.3773,13.4287,13.0867,13.1007,64047815.78
2016-10-17,13.1367,13.226,12.8,12.9307,68311270.16
2016-10-18,13.066,13.298,12.884,13.2733,85207212.51
2016-10-19,13.316,13.7773,13.204,13.5707,104867867.7
2016-10-20,13.4747,13.5333,13.1367,13.2733,76093218.15
2016-10-21,13.24,13.438,13.1607,13.3393,44151075.34
2016-10-24,13.4,13.5963,13.35,13.5173,41273472.39
2016-10-25,13.5267,13.646,13.4133,13.4893,36675247.67
2016-10-26,13.4,13.546,13.34,13.4827,84492701.77
2016-10-27,14.0893,14.2467,13.4433,13.6007,196406301.7
2016-10-28,13.6,13.688,13.322,13.3313,64202165.94
2016-10-31,13.4993,13.4993,13.054,13.182,70384152.28
2016-11-01,14.2673,14.2967,13.5333,13.8567,61371393.03
2016-11-02,10.1333,10.884,9.8,10.0313,213785619.6
2016-11-03,13.862,13.9613,13.6887,13.8333,50146206.5
2016-11-04,16.7333,17.266,16.3533,16.6613,137425536.1
2016-11-05,13.8393,14.3653,13.7367,13.9307,77428039.52
2016-11-07,14.664,15.1187,14.634,14.9853,81447413.65
2016-11-08,15.078,15.1713,14.894,14.994,28214068.98
2016-11-10,13.4567,13.48,13.2207,13.34,34926365.87
2016-11-11,12.2827,12.592,12.2,12.5707,59827621.44
2016-11-14,12.5333,12.55,11.8793,12.0967,98283175.94
2016-11-15,12.1853,12.4287,12.1367,12.2513,58530330.11
